src,tic_id,toi_id,Disposition,RA,Dec,Tmag,Tmag Err,Epoc,Epoc Err,Period,Period Err,Duration,Duration Err,Transit Depth,Transit Depth Err,Sectors,comments,logg,logg Err,N_planets,R_s,R_s Err,R_p,R_p Err,T_eq,T_eff,T_eff Err,Insol_p,SNR_p,Centroid offset,Master,SG1a,SG1b,SG2,SG3,SG4,SG5,Created,Updated
spoc,281979481,00274.01,PC,130.504849,-75.801512,10.443,0.018,1386.381414,0.002218,0.542248,0.000106,1.014235,0.140909,696.539405,202.15729,3,needs follow-up to check if signal is on-target,4.54631,0.289574,1,0.827835,0.108876,2.872933,0.80413,1862.376816,5181.0,182.0,2843.094062,8.449253,False,2,4,2,2,4,4,4,2018-11-30 22:06:25.493009+00:00,2018-12-03 20:44:40.111138+00:00
spoc,382188882,00276.01,PC,81.352974,-55.019917,10.615,0.018,1387.759868,0.001184,4.800523,0.000607,2.058526,0.087929,5388.911854,300.2252,3,likely EB,4.16217,0.47536,1,1.54753,0.339098,14.952258,5.252722,1422.753268,6366.0,197.0,968.365634,27.180143,False,3,4,3,3,4,4,4,2018-11-30 22:06:26.017946+00:00,2018-12-03 20:44:40.044337+00:00
spoc,439456714,00277.01,PC,19.0772,-20.9522,11.681,0.04,1389.02917,0.001801,3.994244,0.000716,2.035741,0.136515,5783.507445,330.01193,3,check that 439456712 is not the target,4.7573,0.343554,1,0.517,0.076,4.323406,0.672682,590.383342,3748.0,64.0,28.711599,15.177195,False,2,4,1,1,4,4,4,2018-11-30 22:06:26.141615+00:00,2018-12-03 20:44:40.028478+00:00
spoc,144440290,00222.01,PC,359.161519,-44.719088,8.723,0.017,1376.544,,,,0.68,,5530.0,,2,single transit (no period),4.438,0.0,1,1.0929,0.107376,8.85869,,777.024861,5709.0,80.0,86.151067,20.308218,False,3,4,3,3,4,4,4,2018-11-16 21:15:19.213203+00:00,2018-11-26 23:22:27.615763+00:00
spoc,326453034,00223.01,PC,339.677665,-25.631723,10.206,0.018,1355.95751,0.002649,14.445918,0.003833,1.533311,0.535725,1273.806981,161.52963,2,Low significance; not enough information from centroid plot to determine if object is on target. Gaia indicates R*=2.7. Transit duration seems short for a giant. Period is similar to the spacecraft period but transit events are not near known scattered light events so they could be real.,4.48439,2.00352,1,0.87237,0.87237,3.290507,4.043106,629.495047,5063.0,181.0,37.109942,7.679153,False,3,4,3,3,4,4,4,2018-11-16 21:15:25.490004+00:00,2018-11-26 22:29:30.681603+00:00
spoc,70797900,00224.01,PC,1.9774,-29.979,10.95,0.04,1365.843681,0.00024,,,1.881429,0.01978,77200.0,,2,V-shaped; single transit; likely EB.,4.78104,0.354228,1,0.487,0.074,14.749052,,379.471154,3689.0,66.0,4.900451,145.51558,False,3,4,3,3,4,4,4,2018-11-16 21:15:40.726719+00:00,2018-11-26 21:27:33.027518+00:00
spoc,47525799,00225.01,PC,343.879737,-24.409619,10.948,0.018,1355.118503,0.004188,,,3.75,,9680.0,,2,single transit (no period); centroid information is hard to interpret,4.53096,0.422031,1,0.773851,0.156656,8.298919,,484.94286,4658.0,177.0,13.070231,22.171879,False,3,4,3,3,4,4,4,2018-11-16 21:15:42.407581+00:00,2018-11-26 21:15:26.879506+00:00
spoc,47484268,00226.01,PC,342.9664,-24.7875,12.367,0.04,1358.500535,0.002621,,,2.67,,13400.0,,2,The second event is not real. Single transit (no period).,4.91468,0.392296,1,0.334,0.056,4.214299,,272.467427,3396.0,64.0,1.302505,16.452566,False,3,4,3,3,4,4,4,2018-11-16 21:15:42.517261+00:00,2018-11-26 21:13:42.376005+00:00
spoc,2760710,00227.01,PC,356.5277,-16.6912,14.277,0.059,1364.102069,0.002061,,,1.51,,30400.0,,2,The second event is not real. single transit (no period).,5.20628,0.340459,1,0.128,0.019,2.432614,,187.323525,2808.0,80.0,0.290998,11.973635,False,3,4,3,3,4,4,4,2018-11-16 21:15:45.685163+00:00,2018-11-26 21:07:42.173448+00:00
spoc,77044471,00228.01,PC,358.558713,-30.012999,13.199,0.018,1356.102509,0.001335,2.686063,0.000249,2.424327,0.12317,12456.674136,441.25824,2,HATS-16,4.23836,0.0,1,1.24,0.0,13.971752,0.714317,1456.620361,5738.0,0.0,1063.91396,21.75204,False,5,5,5,5,5,5,5,2018-11-16 21:15:40.614457+00:00,2018-11-20 18:31:49.817424+00:00
spoc,120610833,00229.01,PC,5.237503,-35.998265,11.438,0.018,1354.773398,0.000561,3.126068,0.000111,1.693783,0.0351,11367.266722,238.25899,2,V-shaped.,4.4651,0.0,1,0.92,0.0,11.369727,0.20414,1073.494109,5100.0,0.0,313.848216,65.77172,False,3,4,3,3,4,4,4,2018-11-16 21:15:39.093270+00:00,2018-11-20 18:31:49.803730+00:00
spoc,160074939,00230.01,PC,346.319044,-36.945536,8.721,0.019,1366.329788,0.002965,13.340145,0.004364,4.611198,0.546755,589.893526,79.06242,2,The transit signal maybe caused by scattered light.,4.16063,0.321775,1,1.57943,0.198661,3.929267,1.571116,1032.148032,6467.0,198.0,268.218641,7.757574,False,2,4,1,1,4,4,4,2018-11-16 21:15:36.549701+00:00,2018-11-20 18:31:49.767198+00:00
spoc,204376737,00231.01,PC,348.157236,-22.673953,11.409,0.019,1357.394512,0.000268,3.361021,6.3e-05,2.579176,0.022597,24221.403544,165.62149,2,WASP-6,4.49371,0.0,1,0.86,0.0,13.443309,0.103755,1080.107715,5375.0,0.0,321.654235,156.59406,False,5,5,5,5,5,5,5,2018-11-16 21:15:33.663569+00:00,2018-11-20 18:31:49.757973+00:00
spoc,402026209,00232.01,PC,353.562839,-42.061409,11.778,0.018,1355.184519,0.000153,1.338231,1.4e-05,2.157494,0.013812,27436.634313,117.951485,2,WASP-4,4.46024,0.0,1,0.92,0.0,15.284003,0.081395,1521.042417,5436.0,0.0,1264.987699,258.42633,False,5,5,5,5,5,5,5,2018-11-16 21:15:23.063676+00:00,2018-11-20 18:31:49.711225+00:00
spoc,415969908,00233.01,PC,343.71,-18.9118,11.256,0.04,1365.263091,0.002808,11.665865,0.003883,2.010591,0.3316,2699.083486,292.65363,2,,4.79912,0.357198,2,0.464,0.071,2.570156,0.60497,388.108664,3644.0,64.0,5.362093,9.514482,False,2,4,1,1,4,4,4,2018-11-16 21:15:22.615594+00:00,2018-11-20 18:31:49.706486+00:00
spoc,12423815,00234.01,PC,2.568707,-26.2824,14.569,0.018,1356.088115,0.001478,2.839249,0.00031,1.484886,0.106988,37161.892883,2062.7036,2,centroid shift is not significant.,4.438,0.0,1,1.0,0.0,20.670114,1.026549,811.060074,3642.0,0.0,102.266429,19.285355,False,3,4,3,3,4,4,4,2018-11-16 21:15:21.006574+00:00,2018-11-20 18:31:49.696949+00:00
spoc,280095254,00235.01,PC,46.196133,-73.396554,9.319,0.018,1357.283631,0.001122,20.180235,0.001623,1.69476,0.093836,2744.474203,303.6333,2,V-shaped. Radius Teff and logg not consistent with each other; recommend follow-up to check stellar parameters. The period could be half of the current value. Gaia has excess astrometric noise.,3.44247,0.146076,1,1.00997,1.00997,6.56944,6.638686,927.243606,5454.42,77.327,174.701402,24.859026,False,3,4,3,3,4,4,4,2018-11-16 21:15:17.638477+00:00,2018-11-20 18:31:49.662641+00:00
spoc,9727392,00236.01,PC,358.444723,-10.884944,11.239,0.019,1355.325711,0.000357,4.534451,0.000118,4.936391,0.025827,23574.842911,144.90733,2,1700 ppm secondary. Likely EB.,4.19,0.16,2,1.47459,0.322004,23.183789,5.063646,1435.559122,6421.5,83.0,1003.703259,162.49565,False,3,4,3,3,4,4,4,2018-11-16 21:15:18.678033+00:00,2018-11-20 18:31:49.640166+00:00
spoc,305048087,00237.01,PC,353.2427,-29.4151,13.458,0.042,1355.24981,0.00261,5.433729,0.001053,1.172585,0.472631,6530.706532,843.5729,2,low MES.,5.04944,0.547167,1,0.214,0.049,1.741587,0.971689,344.377881,3139.0,98.0,3.324008,7.68747,False,2,4,1,1,4,4,4,2018-11-16 21:15:14.960200+00:00,2018-11-20 18:31:49.624795+00:00
spoc,9006668,00238.01,PC,349.231362,-18.606628,9.897,0.018,1354.669184,0.002485,1.272419,0.000206,1.404112,0.309772,438.019033,49.08374,2,centroid offset not significant.,4.5685,0.30183,1,0.786822,0.109256,1.676542,2.047998,1336.13395,5024.0,181.0,753.218535,7.62233,False,2,4,1,1,4,4,4,2018-11-16 21:15:44.847723+00:00,2018-11-20 18:31:49.573818+00:00
spoc,9725627,00239.01,PC,358.408542,-10.118057,10.973,0.019,1356.962278,0.000995,4.15701,0.000336,3.959188,0.09311,4851.510897,104.13186,2,,4.59,0.16,1,0.895031,0.171767,6.374038,1.23744,1155.548184,6362.5,83.0,421.379341,32.183025,False,3,4,3,3,4,4,4,2018-11-16 21:15:45.501372+00:00,2018-11-20 18:31:49.438124+00:00
spoc,101948569,00240.01,PC,14.754696,-44.160832,10.593,0.019,1360.113171,0.003046,19.472408,0.004362,3.480887,0.452211,1645.952677,140.12372,2,,4.5109,0.370952,1,0.75705,0.133145,3.049011,1.470318,471.484233,4333.0,173.0,11.678571,11.03341,False,2,4,1,1,4,4,4,2018-11-16 21:15:40.149872+00:00,2018-11-20 18:31:49.384886+00:00
spoc,77031414,00241.01,PC,354.168219,-34.611234,10.925,0.026,1355.195771,0.000212,1.386653,2e-05,2.289876,0.018571,14260.661173,86.77461,2,target could also be 77031413.,4.438,0.0,1,1.0,0.0,12.169298,0.08494,1777.594407,6286.0,196.0,2359.672342,168.579,False,3,4,3,3,4,4,4,2018-11-16 21:15:40.651979+00:00,2018-11-20 18:31:49.380315+00:00
spoc,120585579,00242.01,PC,4.451491,-38.110851,12.452,0.018,1357.778211,0.000677,6.340315,0.000367,4.249306,0.056679,25410.703288,265.38632,2,The detected secondary could have a wrong depth estimation because of the low points near 1380.,4.28983,0.0,2,1.2666,1.2666,20.517917,20.518948,1141.116626,6083.0,192.0,400.720106,95.53354,False,3,4,3,3,4,4,4,2018-11-16 21:15:39.192223+00:00,2018-11-20 18:31:49.361921+00:00
spoc,149010208,00243.01,PC,3.394055,-31.334372,11.637,0.019,1356.619165,0.000719,3.437004,0.000173,4.271161,0.043736,15173.12559,203.25404,2,Gaia radius is 1.8 Rsun. Planet radius is big.,4.29639,2.00435,2,1.24876,1.24876,16.428855,16.42949,1384.216067,6046.0,193.0,867.633967,72.0285,False,3,4,3,3,4,4,4,2018-11-16 21:15:38.065010+00:00,2018-11-20 18:31:49.357340+00:00
spoc,118327550,00244.01,PC,10.570615,-36.718138,10.317,0.017,1357.365444,0.00269,7.395586,0.001447,1.149398,0.538523,1012.47853,133.86511,2,Stellar radius is likely to be smaller because Teff is low. Gaia shows it is a high proper motion star with big parallax.,4.438,0.0,1,1.0,0.0,3.399511,2.782252,540.916013,3342.0,0.0,20.232072,8.29432,False,1,4,1,1,4,4,4,2018-11-16 21:15:39.242430+00:00,2018-11-20 18:31:49.352697+00:00
spoc,154618248,00245.01,PC,345.77877,-33.500373,8.441,0.017,1361.546719,0.001358,8.773772,0.000994,1.035961,0.169075,1008.057887,85.30659,2,"The target is two stars separated by <1""; TICOffset and OOTOffset not significant; no other star at the location of the centroid shift indicating signal likely on target",4.438,0.0,1,1.75101,0.193261,6.201622,1.162214,1042.042119,6208.0,117.0,278.651956,12.474381,False,3,4,3,3,4,4,4,2018-11-16 21:15:37.092289+00:00,2018-11-20 18:31:49.343509+00:00
spoc,160148385,00247.01,PC,1.046353,-47.360626,11.857,0.018,1354.319952,0.000573,3.425239,0.000133,2.44683,0.042511,14427.180116,193.54935,2,WASP-96,4.42136,0.0,1,1.05,0.0,13.569362,0.169723,1175.886202,5540.0,0.0,451.837404,75.9552,False,5,5,5,5,5,5,5,2018-11-16 21:15:36.354289+00:00,2018-11-20 18:31:49.324827+00:00
spoc,179985715,00249.01,PC,14.080413,-38.948683,11.165,0.018,1359.540377,0.004044,6.613147,0.002144,2.248344,0.601013,1424.748364,169.94946,2,centroid offset not significant.,4.59257,0.222882,1,0.675431,0.064311,2.616461,1.848253,616.491044,4157.0,171.0,34.137215,8.842849,False,2,4,1,1,4,4,4,2018-11-16 21:15:34.951438+00:00,2018-11-20 18:31:49.315670+00:00
spoc,184240683,00250.01,PC,359.348992,-41.27715,11.502,0.018,1355.508203,0.000305,1.628393,3.4e-05,2.376132,0.027347,13802.220227,111.3282,2,WASP-5,4.39502,0.0,1,1.03,0.0,12.182142,0.140212,1560.889789,5700.0,0.0,1402.845878,121.83825,False,5,5,5,5,5,5,5,2018-11-16 21:15:34.642827+00:00,2018-11-20 18:31:49.306055+00:00
spoc,224225541,00251.01,PC,353.061818,-37.25589,9.307,0.017,1357.305816,0.001781,4.937712,0.000733,2.196239,0.334344,917.152864,79.04549,2,centroid shift not significant.,4.51783,0.262166,1,0.93956,0.109748,2.931246,1.206266,1041.918974,5862.0,190.0,278.520258,10.939553,False,2,4,1,1,4,4,4,2018-11-16 21:15:32.713175+00:00,2018-11-20 18:31:49.292159+00:00
spoc,322063810,00253.01,PC,14.317859,-51.584652,9.26511,0.017195,1355.612876,0.004283,3.515816,0.001043,2.001291,0.327831,309.195421,43.017746,2,There is another star in the same pixel. Centroid offset is not significant.,4.438,0.0,1,0.64746,0.0654,1.125571,1.62929,775.414216,4020.0,170.0,85.438976,7.196484,False,2,4,1,1,4,4,4,2018-11-16 21:15:25.589640+00:00,2018-11-20 18:31:49.239811+00:00
spoc,49687222,00254.01,PC,351.705496,-11.725416,9.794,0.02,1360.073308,0.002667,20.186539,0.003807,1.866565,0.909295,1006.041833,143.67206,2,The transit shape looks asymmetric but it is not near known systematics; recommend to confirm signal on target before follow up.,4.48196,0.402847,1,1.01859,0.192495,3.283981,4.520391,696.895969,6101.0,193.0,55.743317,8.446979,False,2,4,1,1,4,4,4,2018-11-16 21:15:20.597908+00:00,2018-11-20 18:31:49.220405+00:00
spoc,204317710,00255.01,PC,346.075057,-21.271946,13.684,0.018,1355.983448,0.001755,2.812077,0.000324,2.856534,0.146208,15289.110215,605.029,2,HATS-32,4.39704,0.0,1,1.1,0.0,13.712919,0.671681,1314.333457,5700.0,0.0,705.25026,19.77157,False,5,5,5,5,5,5,5,2018-11-16 21:15:18.046388+00:00,2018-11-20 18:31:49.200627+00:00
spoc,410214986,00200.01,PC,354.914556,-69.195787,7.771,0.018,1332.309957,,8.1375,,3.253514,0.111849,3576.0,,1,The transit was detected with a bunch of false signals due to detrending; But the two transits near epoch 1332.3098 and 1340.4473 looks reasonable;,4.438,0.0,3,1.19348,0.133655,7.78,,693.831939,5414.0,161.0,54.769421,20.744928,False,3,4,3,3,4,4,4,2018-11-09 21:01:14.899715+00:00,2018-11-16 21:52:06.329224+00:00
spoc,350618622,00201.01,PC,87.401712,-54.910734,8.566,0.02,1376.05,,,,4.070756,0.642487,5625.0,,2 1,Single transit (no period),4.35,0.16,1,1.47856,0.147913,12.08,,821.637572,6461.8,83.0,107.706562,51.469883,False,3,3,4,3,3,4,4,2018-10-22 18:35:38.201101+00:00,2018-11-16 21:49:43.737424+00:00
spoc,300871545,00184.01,PC,117.65759,-70.533607,10.025,0.018,1327.376627,0.000164,4.817028,2.6e-05,3.194467,0.008697,23550.640381,81.8451,2 1,1000 ppm secondary; likely EB,4.24852,0.353278,2,1.40476,0.211901,23.899076,3.605441,1355.779169,6380.0,197.0,798.503509,339.0261,False,3,4,3,3,4,4,4,2018-10-19 23:49:46.629937+00:00,2018-11-15 19:08:08.898400+00:00
spoc,280830734,00188.01,PC,44.555164,-70.760917,9.426,0.018,1325.777845,0.002426,1.162031,8.8e-05,1.172865,0.184116,341.597999,92.848785,2 1,V-shaped; variable slightly evolved star,4.18,0.27,1,1.60517,0.23256,4.63134,7.471795,2271.982795,6340.3,204.0,6297.108187,10.150243,False,3,4,3,3,4,4,4,2018-10-19 23:49:46.405709+00:00,2018-11-15 19:08:08.494322+00:00
spoc,183979262,00183.01,PC,21.649233,-72.749038,8.273,0.019,1326.104287,0.000147,3.430776,1.5e-05,3.130096,0.008128,8980.21782,30.697788,2 1,700 ppm secondary; likely EB; possibly synchronized with rotation,3.61332,0.359293,2,2.8586,0.454415,30.195551,4.80043,2143.169745,6270.0,196.0,4985.942668,296.1078,False,3,4,3,3,4,4,4,2018-10-19 23:49:43.580836+00:00,2018-11-15 19:08:08.427425+00:00
spoc,278866211,00189.01,PC,100.807855,-55.24454,10.218,0.018,1327.357534,0.000613,2.194097,4.1e-05,1.956189,0.036019,5681.89216,129.55716,2 1,8th mag star nearby; v-shaped; likely on target,4.39416,0.333298,1,1.1174,0.170754,14.822882,8.219116,1521.993852,6054.0,193.0,1268.155749,54.277805,False,3,4,3,3,4,4,4,2018-10-19 23:49:46.286238+00:00,2018-11-15 19:08:08.250312+00:00
spoc,278683844,00119.02,PC,99.237983,-58.015237,9.234,0.018,1328.037451,0.00493,10.694535,0.00162,3.376284,0.295038,602.270183,57.219044,2 1,119.02,4.56429,0.272717,2,0.829762,0.100432,2.417033,0.350987,704.792118,5332.0,184.0,58.312969,10.188973,False,2,4,1,1,4,4,4,2018-10-19 23:49:46.227664+00:00,2018-11-15 19:08:08.145845+00:00
spoc,278683844,00119.01,PC,99.237983,-58.015237,9.234,0.018,1327.614054,0.003069,5.541738,0.000551,2.967805,0.190057,642.407346,44.630447,2 1,119.01,4.56429,0.272717,2,0.829762,0.100432,2.467618,0.335821,877.471498,5332.0,184.0,140.10482,13.787358,False,2,4,1,1,4,4,4,2018-10-19 23:49:46.208095+00:00,2018-11-15 19:08:08.128974+00:00
spoc,260304296,00187.01,PC,94.615669,-57.013569,9.093,0.019,1325.778915,0.000181,0.512589,3e-06,1.655647,0.013929,5643.213545,37.83573,2 1,v-shaped; very likely EB,4.19532,0.344818,1,1.58318,0.203704,20.511136,4.637096,3139.920049,6725.0,201.0,22971.817707,148.46315,False,3,4,3,3,4,4,4,2018-10-19 23:49:45.955145+00:00,2018-11-15 19:08:07.645042+00:00
spoc,52368076,00125.03,PC,23.594697,-66.67583,10.138,0.017,1342.851835,0.003286,19.981866,0.004595,2.991231,0.720831,1046.211139,112.284874,2 1,period is likely correct but possibly two independent single transits,4.47072,0.28501,3,0.89927,0.116155,2.899664,2.696121,581.087764,5154.0,182.0,26.945604,10.261628,False,2,4,1,1,4,4,4,2018-10-19 23:49:42.284819+00:00,2018-11-15 19:08:05.435006+00:00
spoc,52368076,00125.02,PC,23.594697,-66.67583,10.138,0.017,1334.45669,0.002132,9.150607,0.00073,2.907668,0.380794,996.181819,61.571884,2 1,second planet (125.02),4.47072,0.28501,3,0.89927,0.116155,2.861244,1.371003,753.882703,5154.0,182.0,76.337181,14.804296,False,2,4,2,1,4,4,4,2018-10-19 23:49:42.265803+00:00,2018-11-15 19:08:05.420482+00:00
spoc,52368076,00125.01,PC,23.594697,-66.67583,10.138,0.017,1327.432906,0.001879,4.653811,0.000289,2.921928,0.288457,1007.882466,50.584927,2 1,,4.47072,0.28501,3,0.89927,0.116155,2.863905,1.099036,944.46127,5154.0,182.0,188.043192,17.438063,False,2,4,1,1,4,4,4,2018-10-19 23:49:42.233119+00:00,2018-11-15 19:08:05.405865+00:00
spoc,51912829,00180.01,PC,14.2984,-67.496272,9.481,0.02,1325.897913,0.000328,0.835398,9e-06,1.480314,0.020716,2689.072814,65.36989,2 1,Likely EB,3.77654,0.33082,3,2.28668,0.344444,14.870042,2.317963,3012.824178,6082.0,193.0,19472.250749,49.261066,False,5,5,5,5,5,5,5,2018-10-19 23:49:42.009441+00:00,2018-11-15 19:08:05.005643+00:00
spoc,388104525,00112.01,PC,55.93344,-65.193856,11.547,0.018,1327.409511,0.000267,2.499802,2.2e-05,2.87254,0.022436,14868.675536,87.59629,2 1,WASP-119,4.28867,0.0,1,1.2,0.0,14.739273,0.111809,1433.109547,5650.0,0.0,996.870072,175.80183,False,5,5,5,5,5,5,5,2018-10-22 18:35:43.448369+00:00,2018-11-15 19:04:20.087289+00:00
spoc,355703913,00111.01,PC,0.774485,-62.469342,13.129,0.018,1326.106369,0.001084,2.106098,6.9e-05,1.574766,0.083967,12430.502967,528.39557,2 1,HATS-34,4.4337,0.0,1,0.98,0.0,16.683676,14.132685,1321.269297,5380.0,0.0,720.255153,30.581211,False,5,5,5,5,5,5,5,2018-10-22 18:35:39.077190+00:00,2018-11-15 19:04:16.243954+00:00
spoc,355509914,00202.01,PC,15.524836,-59.087778,14.587,0.019,1326.115925,0.002679,1.738316,0.000145,1.436749,0.172887,17370.809976,1709.56,2 1,The OOT centroid is wrong; The signal is on target.,4.52746,0.265458,1,0.787973,0.093596,11.61246,1.759699,1155.866345,4746.0,178.0,421.843611,11.086711,True,3,4,3,3,4,4,4,2018-10-22 18:35:38.680430+00:00,2018-11-15 19:04:15.886129+00:00
spoc,316937670,00221.01,PC,356.4904,-56.3447,11.78,0.04,1325.342966,0.001421,0.62425,3.3e-05,0.774288,0.553938,954.060325,141.39258,2 1,M dwarf; low MES USP.,4.75169,0.35062,1,0.525,0.079,1.671618,2.989466,1106.211273,3765.0,73.0,353.894099,7.447938,False,2,4,2,2,4,4,4,2018-10-22 18:35:34.182092+00:00,2018-11-15 19:04:11.568566+00:00
spoc,314865962,00208.01,PC,53.281311,-72.744226,10.315,0.019,1335.985928,0.005641,22.434498,0.004457,6.343609,0.787534,723.200514,71.88752,2 1,Last transit is near a momentum dump so period/depth might be affected. The other two are fine.,4.43001,0.290559,1,0.990784,0.129253,2.672727,1.372349,615.101269,5493.0,186.0,33.830428,9.723619,False,2,4,1,1,4,4,4,2018-10-22 18:35:34.120484+00:00,2018-11-15 19:04:11.509932+00:00
spoc,281781375,00204.01,PC,12.975211,-59.343014,9.197,0.019,1328.032557,0.005254,43.828624,0.007815,4.507978,0.499727,546.296538,70.974144,2 1,Only two events;  first event is on/near momentum dump.,4.39973,0.270707,1,1.04101,0.124806,2.66922,0.59229,512.143197,5605.0,187.0,16.258731,7.262499,False,2,4,1,1,4,4,4,2018-10-22 18:35:29.258707+00:00,2018-11-15 19:04:07.109805+00:00
spoc,281575427,00205.01,PC,7.975187,-56.965111,9.427,0.017,1326.336481,0.003776,4.251801,0.000517,3.333173,0.711858,311.282536,31.056303,2 1,,4.06,0.16,1,1.49076,0.177007,2.683795,2.73026,1496.658983,6222.5,83.0,1185.802682,9.437298,False,2,4,1,1,4,4,4,2018-10-22 18:35:28.500127+00:00,2018-11-15 19:04:06.473274+00:00
spoc,281541555,00115.01,PC,6.702439,-56.316124,12.98,0.018,1329.90069,0.001812,4.742745,0.000262,2.408768,0.137056,13420.031793,517.9781,2 1,HATS-46,4.42476,2.00401,2,0.980778,0.980778,11.517937,11.536549,1011.066097,5377.0,185.0,246.967152,24.498663,False,5,5,5,5,5,5,5,2018-10-22 18:35:28.308020+00:00,2018-11-15 19:04:06.302138+00:00
spoc,281459670,00110.01,PC,5.618692,-59.942551,11.632,0.018,1328.040464,0.000446,3.174305,4.4e-05,2.723339,0.030983,15603.693104,151.40271,2 1,HATS-30,4.42524,0.0,1,1.06,0.0,13.668801,0.12625,1293.94181,5943.0,0.0,662.491006,100.35208,False,5,5,5,5,5,5,5,2018-10-22 18:35:27.946586+00:00,2018-11-15 19:04:06.003704+00:00
spoc,260609205,00219.01,PC,97.453901,-57.254837,12.63,0.018,1328.754344,0.000912,4.461939,0.000134,5.361187,0.060268,21415.869063,253.97694,2 1,,4.24472,0.0,1,1.40404,1.40404,21.058534,21.05943,1387.065165,6354.0,191.0,874.799371,52.6994,False,3,4,3,3,4,4,4,2018-10-22 18:35:22.794490+00:00,2018-11-15 19:04:00.959600+00:00
spoc,260043723,00217.01,PC,91.608606,-58.953644,8.711,0.018,1327.066685,0.004616,3.13879,0.00045,4.90342,0.267827,479.789868,75.92478,2 1,possible centroid shift,4.08153,0.29837,1,1.66996,0.205444,4.942253,1.298242,1688.667592,6278.0,196.0,1921.753482,17.360365,False,3,4,3,3,4,4,4,2018-10-22 18:35:20.366278+00:00,2018-11-15 19:03:58.863988+00:00
spoc,259962054,00203.01,PC,43.0188,-67.6876,12.17,0.05,1327.729066,0.007615,51.953234,0.010389,6.315533,0.849625,2534.439984,296.2564,2 1,M dwarf; first transit is on/near momentum dump; the transit duration is a bit long for the reported period;,5.01682,0.423075,1,0.241,0.043,1.221202,0.392014,171.001482,3203.0,63.0,0.202079,8.938508,False,2,4,1,1,4,4,4,2018-10-22 18:35:20.179978+00:00,2018-11-15 19:03:58.689821+00:00
spoc,234523599,00127.01,PC,15.551099,-61.756001,14.097,0.018,1325.650197,0.000565,3.795609,6.9e-05,2.042805,0.04323,55371.084604,803.346,2 1,,4.438,0.0,1,1.0,0.0,23.750976,0.342044,692.182873,3424.0,0.0,54.250581,58.1628,False,3,4,3,3,4,4,4,2018-10-22 18:35:17.655203+00:00,2018-11-15 19:03:56.447796+00:00
spoc,234345288,00213.01,PC,38.886663,-71.624147,9.697,0.017,1343.336546,0.002193,23.516847,0.003057,3.465851,0.37539,1443.640118,87.838684,2 1,Be aware one of the signals is on the edge.,4.93,0.12,1,0.710519,0.069911,2.661113,1.12643,393.089259,4566.4,64.0,5.642684,8.245234,False,2,4,1,1,4,4,4,2018-10-22 18:35:16.061445+00:00,2018-11-15 19:03:55.071863+00:00
spoc,231912935,00215.01,PC,7.318019,-63.790619,10.475,0.018,1334.391185,0.003433,26.296721,0.004952,2.686196,0.577005,1089.498502,135.90546,2 1,A weak detection.,4.44094,0.328731,1,1.02065,0.156411,3.496061,1.726775,618.68204,5821.0,190.0,34.6251,8.026642,False,2,4,1,1,4,4,4,2018-10-22 18:35:14.368511+00:00,2018-11-15 19:03:53.396536+00:00
spoc,206609630,00212.01,PC,22.551,-59.5832,12.186,0.04,1325.491317,7e-05,0.335269,1e-06,0.71036,0.010057,18458.261758,232.43492,2 1,Possible M dwarf; Gaia give this source duplication flag; no radius/parallax available,4.94964,0.399131,3,0.301,0.051,5.506056,1.145435,1017.440993,3332.0,63.0,253.254941,96.13314,False,3,4,3,3,4,4,4,2018-10-22 18:35:11.915386+00:00,2018-11-15 19:03:51.078987+00:00
spoc,150098860,00220.01,PC,91.799884,-61.996896,9.656,0.018,1335.900564,0.002404,10.696823,0.001047,2.149557,0.321233,888.259436,71.16136,2 1,slight grazing,3.98846,0.066564,1,0.908505,0.084537,2.902651,0.85975,882.485905,5272.71,45.6,143.334954,13.074577,False,2,4,1,1,4,4,4,2018-10-22 18:35:05.267909+00:00,2018-11-15 19:03:45.382546+00:00
spoc,55652896,00216.02,PC,73.980231,-63.260063,11.504,0.018,1325.335632,0.00306,17.099142,0.001504,2.03145,0.243138,3953.404602,460.08835,2 1,another warm Jupiter in the system,4.66348,0.2,2,0.715208,0.166392,6.775325,8.882293,533.520222,5025.77,125.0,19.14805,14.878212,False,3,4,3,3,4,4,4,2018-10-22 18:34:58.353207+00:00,2018-11-15 19:03:38.843242+00:00
spoc,55652896,00216.01,PC,73.980231,-63.260063,11.504,0.018,1331.28513,0.000867,34.539342,0.001153,5.503218,0.081042,18164.63022,219.47185,2 1,warm Jupiter,4.66348,0.2,2,0.715208,0.166392,9.539167,2.225013,422.056865,5025.77,125.0,7.499026,88.98796,False,3,4,3,3,4,4,4,2018-10-22 18:34:58.332525+00:00,2018-11-15 19:03:38.824571+00:00
spoc,55650590,00206.01,PC,73.73719,-62.522369,12.472,0.036,1325.542781,0.00105,0.736283,2.9e-05,0.514185,0.352528,1536.869715,204.35117,2 1,Gaia indicates it is an M dwarf,4.438,0.0,1,1.0,0.0,4.240277,3.797452,1172.681137,3358.0,0.0,446.931289,9.459942,False,3,4,3,3,4,4,4,2018-10-22 18:34:58.080140+00:00,2018-11-15 19:03:38.593207+00:00
